sku,name,brand_name,short_description,price,list_price,original_price,discount,discount_rate,rating_average,review_count,order_count,quantity_sold,thumbnail_url,thumbnail_width,thumbnail_height,badges_new,seller_product_id,url_key,url_path,shippable,is_visible,productset_id,impression_info
5456683770998,Xe máy Honda Vision 2025 Cao Cấp,Honda,,31830000,0,33280000,1450000,4,4.5,2,0,14,https://salt.tikicdn.com/cache/280x280/ts/product/82/fe/5e/8e9697583135bb746eb554109ff5a626.png,280,280,"[{'code': 'delivery_info_badge', 'placement': 'delivery_info', 'text': 'Nhận hàng tại cửa hàng', 'type': 'delivery_info_badge'}, {'code': 'authentic_brand', 'icon': 'https://salt.tikicdn.com/ts/tka/69/cf/22/1be823299ae34c7ddcd922e73abd4909.png', 'icon_height': 20, 'icon_width': 89, 'placement': 'under_product_image', 'type': 'icon_badge'}, {'code': 'installment', 'placement': 'under_rating', 'text': 'Trả góp', 'type': 'under_rating_text'}, {'code': 'option_color', 'placement': 'under_rating', 'text': 'Nhiều màu', 'type': 'under_rating_text'}, {'code': 'brand_name', 'placement': 'above_product_name', 'text': 'HONDA', 'text_color': '#808089', 'type': 'text_above_product_name'}, {'arr_text': [{'value': '2 Màu'}], 'code': 'variant_count', 'placement': 'under_rating_v2', 'text_color': '#808089', 'type': 'text_box'}]",276641171,xe-may-honda-vision-2025-cao-cap-p276641167,xe-may-honda-vision-2025-cao-cap-p276641167.html?spid=276641171,True,False,554,"[{'impression_id': 'thanos-KaeaczYfgv43zAcB-3AYfE7SL', 'metadata': {'astra_reward': 0, 'category': 8597, 'delivery_info_badge_text': 'Nhận hàng tại cửa hàng', 'delivery_zone': 'VN039006001', 'discount_rate': 2, 'flags': {'_v': 'filter_revamp'}, 'is_ad': 0, 'is_astra_plus': 0, 'is_official_store': 0, 'is_tikinow': 0, 'is_tikipro': 0, 'is_trusted_store': 0, 'mpid': 276641167, 'params': {'_v': 'filter_revamp', 'category': '8597', 'limit': '10', 'page': '1', 'sort': 'top_seller', 'urlKey': 'xe-may'}, 'position': 1, 'price': 32780000, 'quantity_sold': 14, 'rating': 4.5, 'request_id': 'KaeaczYfgv43zAcB', 'spid': 276641171, 'tiki_verified': 0}, 'checksum': ''}]"
2389124024582,Xe Máy Honda Vision 2025 - Phiên Bản Thể Thao,Honda,,35909000,0,36859000,950000,3,5,14,0,32,https://salt.tikicdn.com/cache/280x280/ts/product/85/fc/47/0bc509ddc2a54433c3c0a7c60c313efb.jpg,280,280,"[{'code': 'delivery_info_badge', 'placement': 'delivery_info', 'text': 'Nhận hàng tại cửa hàng', 'type': 'delivery_info_badge'}, {'code': 'authentic_brand', 'icon': 'https://salt.tikicdn.com/ts/tka/69/cf/22/1be823299ae34c7ddcd922e73abd4909.png', 'icon_height': 20, 'icon_width': 89, 'placement': 'under_product_image', 'type': 'icon_badge'}, {'code': 'video_icon', 'icon': 'https://salt.tikicdn.com/ts/upload/d5/f3/6f/fdd40db52ff4afe497d0c2240dcfd25b.png', 'icon_height': 28, 'icon_width': 28, 'placement': 'bottom_right', 'type': 'icon_badge'}, {'code': 'installment', 'placement': 'under_rating', 'text': 'Trả góp', 'type': 'under_rating_text'}, {'code': 'option_color', 'placement': 'under_rating', 'text': 'Nhiều màu', 'type': 'under_rating_text'}, {'code': 'brand_name', 'placement': 'above_product_name', 'text': 'HONDA', 'text_color': '#808089', 'type': 'text_above_product_name'}, {'arr_text': [{'value': '2 Màu sắc'}], 'code': 'variant_count', 'placement': 'under_rating_v2', 'text_color': '#808089', 'type': 'text_box'}]",276626997,xe-may-honda-vision-2025-phien-ban-the-thao-p276626995,xe-may-honda-vision-2025-phien-ban-the-thao-p276626995.html?spid=276626997,True,False,554,"[{'impression_id': 'thanos-KaeaczYfgv43zAcB-AA5JmDuZ', 'metadata': {'astra_reward': 0, 'category': 8597, 'delivery_info_badge_text': 'Nhận hàng tại cửa hàng', 'delivery_zone': 'VN039006001', 'discount_rate': 0, 'flags': {'_v': 'filter_revamp'}, 'is_ad': 0, 'is_astra_plus': 0, 'is_official_store': 0, 'is_tikinow': 0, 'is_tikipro': 0, 'is_trusted_store': 0, 'mpid': 276626995, 'params': {'_v': 'filter_revamp', 'category': '8597', 'limit': '10', 'page': '1', 'sort': 'top_seller', 'urlKey': 'xe-may'}, 'position': 2, 'price': 36759000, 'quantity_sold': 32, 'rating': 5, 'request_id': 'KaeaczYfgv43zAcB', 'spid': 276626997, 'tiki_verified': 0}, 'checksum': ''}]"
8731508775416,Xe Máy Honda Vision 2025 - Phiên Bản Đặc Biệt,Honda,,32985000,0,34535000,1550000,4,5,7,0,23,https://salt.tikicdn.com/cache/280x280/ts/product/7c/06/d3/9aa1857a586392abdb8afe71d2949e9a.jpg,280,280,"[{'code': 'delivery_info_badge', 'placement': 'delivery_info', 'text': 'Nhận hàng tại cửa hàng', 'type': 'delivery_info_badge'}, {'code': 'authentic_brand', 'icon': 'https://salt.tikicdn.com/ts/tka/69/cf/22/1be823299ae34c7ddcd922e73abd4909.png', 'icon_height': 20, 'icon_width': 89, 'placement': 'under_product_image', 'type': 'icon_badge'}, {'code': 'video_icon', 'icon': 'https://salt.tikicdn.com/ts/upload/d5/f3/6f/fdd40db52ff4afe497d0c2240dcfd25b.png', 'icon_height': 28, 'icon_width': 28, 'placement': 'bottom_right', 'type': 'icon_badge'}, {'code': 'installment', 'placement': 'under_rating', 'text': 'Trả góp', 'type': 'under_rating_text'}, {'code': 'option_color', 'placement': 'under_rating', 'text': 'Nhiều màu', 'type': 'under_rating_text'}, {'code': 'brand_name', 'placement': 'above_product_name', 'text': 'HONDA', 'text_color': '#808089', 'type': 'text_above_product_name'}, {'arr_text': [{'value': '1 Màu sắc'}], 'code': 'variant_count', 'placement': 'under_rating_v2', 'text_color': '#808089', 'type': 'text_box'}]",276626836,xe-may-honda-vision-2025-phien-ban-da-c-bie-t-p276626834,xe-may-honda-vision-2025-phien-ban-da-c-bie-t-p276626834.html?spid=276626836,True,False,554,"[{'impression_id': 'thanos-KaeaczYfgv43zAcB-N26SuJw0', 'metadata': {'astra_reward': 0, 'category': 8597, 'delivery_info_badge_text': 'Nhận hàng tại cửa hàng', 'delivery_zone': 'VN039006001', 'discount_rate': 0, 'flags': {'_v': 'filter_revamp'}, 'is_ad': 0, 'is_astra_plus': 0, 'is_official_store': 0, 'is_tikinow': 0, 'is_tikipro': 0, 'is_trusted_store': 0, 'mpid': 276626834, 'params': {'_v': 'filter_revamp', 'category': '8597', 'limit': '10', 'page': '1', 'sort': 'top_seller', 'urlKey': 'xe-may'}, 'position': 3, 'price': 34435000, 'quantity_sold': 23, 'rating': 5, 'request_id': 'KaeaczYfgv43zAcB', 'spid': 276626836, 'tiki_verified': 0}, 'checksum': ''}]"
7649022091829,Xe máy Honda Vision 2025 Đặc Biệt  ,Honda,,33780000,0,35170000,1390000,4,5,3,0,13,https://salt.tikicdn.com/cache/280x280/ts/product/89/23/0a/3cba3ae1ecd2c9928d678cf502430493.png,280,280,"[{'code': 'delivery_info_badge', 'placement': 'delivery_info', 'text': 'Nhận hàng tại cửa hàng', 'type': 'delivery_info_badge'}, {'code': 'authentic_brand', 'icon': 'https://salt.tikicdn.com/ts/tka/69/cf/22/1be823299ae34c7ddcd922e73abd4909.png', 'icon_height': 20, 'icon_width': 89, 'placement': 'under_product_image', 'type': 'icon_badge'}, {'code': 'installment', 'placement': 'under_rating', 'text': 'Trả góp', 'type': 'under_rating_text'}, {'code': 'brand_name', 'placement': 'above_product_name', 'text': 'HONDA', 'text_color': '#808089', 'type': 'text_above_product_name'}]",276626813,xe-may-honda-vision-2025-dac-biet-p276626812,xe-may-honda-vision-2025-dac-biet-p276626812.html?spid=276626813,True,False,554,"[{'impression_id': 'thanos-KaeaczYfgv43zAcB-i0DbWGgH', 'metadata': {'astra_reward': 0, 'category': 8597, 'delivery_info_badge_text': 'Nhận hàng tại cửa hàng', 'delivery_zone': 'VN039006001', 'discount_rate': 1, 'flags': {'_v': 'filter_revamp'}, 'is_ad': 0, 'is_astra_plus': 0, 'is_official_store': 0, 'is_tikinow': 0, 'is_tikipro': 0, 'is_trusted_store': 0, 'mpid': 276626812, 'params': {'_v': 'filter_revamp', 'category': '8597', 'limit': '10', 'page': '1', 'sort': 'top_seller', 'urlKey': 'xe-may'}, 'position': 4, 'price': 34730000, 'quantity_sold': 13, 'rating': 5, 'request_id': 'KaeaczYfgv43zAcB', 'spid': 276626813, 'tiki_verified': 0}, 'checksum': ''}]"
7165094562041,Xe Máy Honda Vision 2025 - Phiên Bản Cao Cấp,Honda,,31565000,0,32515000,950000,3,5,5,0,14,https://salt.tikicdn.com/cache/280x280/ts/product/4f/94/fe/d06d80e07a8778f639b87d05b2f3fcf6.jpg,280,280,"[{'code': 'delivery_info_badge', 'placement': 'delivery_info', 'text': 'Nhận hàng tại cửa hàng', 'type': 'delivery_info_badge'}, {'code': 'authentic_brand', 'icon': 'https://salt.tikicdn.com/ts/tka/69/cf/22/1be823299ae34c7ddcd922e73abd4909.png', 'icon_height': 20, 'icon_width': 89, 'placement': 'under_product_image', 'type': 'icon_badge'}, {'code': 'video_icon', 'icon': 'https://salt.tikicdn.com/ts/upload/d5/f3/6f/fdd40db52ff4afe497d0c2240dcfd25b.png', 'icon_height': 28, 'icon_width': 28, 'placement': 'bottom_right', 'type': 'icon_badge'}, {'code': 'installment', 'placement': 'under_rating', 'text': 'Trả góp', 'type': 'under_rating_text'}, {'code': 'option_color', 'placement': 'under_rating', 'text': 'Nhiều màu', 'type': 'under_rating_text'}, {'code': 'brand_name', 'placement': 'above_product_name', 'text': 'HONDA', 'text_color': '#808089', 'type': 'text_above_product_name'}, {'arr_text': [{'value': '2 Màu sắc'}], 'code': 'variant_count', 'placement': 'under_rating_v2', 'text_color': '#808089', 'type': 'text_box'}]",276626646,xe-may-honda-vision-2025-phien-ban-cao-ca-p-p276626642,xe-may-honda-vision-2025-phien-ban-cao-ca-p-p276626642.html?spid=276626646,True,False,554,"[{'impression_id': 'thanos-KaeaczYfgv43zAcB-YUmAe7XY', 'metadata': {'astra_reward': 0, 'category': 8597, 'delivery_info_badge_text': 'Nhận hàng tại cửa hàng', 'delivery_zone': 'VN039006001', 'discount_rate': 0, 'flags': {'_v': 'filter_revamp'}, 'is_ad': 0, 'is_astra_plus': 0, 'is_official_store': 0, 'is_tikinow': 0, 'is_tikipro': 0, 'is_trusted_store': 0, 'mpid': 276626642, 'params': {'_v': 'filter_revamp', 'category': '8597', 'limit': '10', 'page': '1', 'sort': 'top_seller', 'urlKey': 'xe-may'}, 'position': 5, 'price': 32415000, 'quantity_sold': 14, 'rating': 5, 'request_id': 'KaeaczYfgv43zAcB', 'spid': 276626646, 'tiki_verified': 0}, 'checksum': ''}]"
2098005639979,Xe máy Honda Vision 2025 Thể Thao,Honda,,36820000,0,37870000,1050000,3,5,2,0,21,https://salt.tikicdn.com/cache/280x280/ts/product/c3/b8/b6/766b7f76ac5b0654c2c85dd66bea953d.png,280,280,"[{'code': 'delivery_info_badge', 'placement': 'delivery_info', 'text': 'Nhận hàng tại cửa hàng', 'type': 'delivery_info_badge'}, {'code': 'authentic_brand', 'icon': 'https://salt.tikicdn.com/ts/tka/69/cf/22/1be823299ae34c7ddcd922e73abd4909.png', 'icon_height': 20, 'icon_width': 89, 'placement': 'under_product_image', 'type': 'icon_badge'}, {'code': 'installment', 'placement': 'under_rating', 'text': 'Trả góp', 'type': 'under_rating_text'}, {'code': 'option_color', 'placement': 'under_rating', 'text': 'Nhiều màu', 'type': 'under_rating_text'}, {'code': 'brand_name', 'placement': 'above_product_name', 'text': 'HONDA', 'text_color': '#808089', 'type': 'text_above_product_name'}, {'arr_text': [{'value': '2 Màu sắc'}], 'code': 'variant_count', 'placement': 'under_rating_v2', 'text_color': '#808089', 'type': 'text_box'}]",276626624,xe-may-honda-vision-2025-the-thao-p276626620,xe-may-honda-vision-2025-the-thao-p276626620.html?spid=276626624,True,False,554,"[{'impression_id': 'thanos-KaeaczYfgv43zAcB-xgNIJBkI', 'metadata': {'astra_reward': 0, 'category': 8597, 'delivery_info_badge_text': 'Nhận hàng tại cửa hàng', 'delivery_zone': 'VN039006001', 'discount_rate': 0, 'flags': {'_v': 'filter_revamp'}, 'is_ad': 0, 'is_astra_plus': 0, 'is_official_store': 0, 'is_tikinow': 0, 'is_tikipro': 0, 'is_trusted_store': 0, 'mpid': 276626620, 'params': {'_v': 'filter_revamp', 'category': '8597', 'limit': '10', 'page': '1', 'sort': 'top_seller', 'urlKey': 'xe-may'}, 'position': 6, 'price': 37770000, 'quantity_sold': 21, 'rating': 5, 'request_id': 'KaeaczYfgv43zAcB', 'spid': 276626624, 'tiki_verified': 0}, 'checksum': ''}]"
8041660795075,Xe máy Honda Vision Tiêu Chuẩn 2025,Honda,,30520000,0,31570000,1050000,3,5,2,0,6,https://salt.tikicdn.com/cache/280x280/ts/product/82/16/33/5bacd54733f44a275201febd751ad6a7.png,280,280,"[{'code': 'delivery_info_badge', 'placement': 'delivery_info', 'text': 'Nhận hàng tại cửa hàng', 'type': 'delivery_info_badge'}, {'code': 'authentic_brand', 'icon': 'https://salt.tikicdn.com/ts/tka/69/cf/22/1be823299ae34c7ddcd922e73abd4909.png', 'icon_height': 20, 'icon_width': 89, 'placement': 'under_product_image', 'type': 'icon_badge'}, {'code': 'installment', 'placement': 'under_rating', 'text': 'Trả góp', 'type': 'under_rating_text'}, {'code': 'option_color', 'placement': 'under_rating', 'text': 'Nhiều màu', 'type': 'under_rating_text'}, {'code': 'brand_name', 'placement': 'above_product_name', 'text': 'HONDA', 'text_color': '#808089', 'type': 'text_above_product_name'}]",276626473,xe-may-honda-vision-tieu-chuan-2025-p276626316,xe-may-honda-vision-tieu-chuan-2025-p276626316.html?spid=276626473,True,False,554,"[{'impression_id': 'thanos-KaeaczYfgv43zAcB-52INOpZS', 'metadata': {'astra_reward': 0, 'category': 8597, 'delivery_info_badge_text': 'Nhận hàng tại cửa hàng', 'delivery_zone': 'VN039006001', 'discount_rate': 0, 'flags': {'_v': 'filter_revamp'}, 'is_ad': 0, 'is_astra_plus': 0, 'is_official_store': 0, 'is_tikinow': 0, 'is_tikipro': 0, 'is_trusted_store': 0, 'mpid': 276626316, 'params': {'_v': 'filter_revamp', 'category': '8597', 'limit': '10', 'page': '1', 'sort': 'top_seller', 'urlKey': 'xe-may'}, 'position': 7, 'price': 31470000, 'quantity_sold': 6, 'rating': 5, 'request_id': 'KaeaczYfgv43zAcB', 'spid': 276626473, 'tiki_verified': 0}, 'checksum': ''}]"
9803113613399,Xe Máy Honda LEAD 2025 - 125cc Phiên Bản Đặc Biệt,Honda,,44210000,0,46110000,1900000,4,5,9,0,45,https://salt.tikicdn.com/cache/280x280/ts/product/89/5f/15/4499ce2714de468d4e310b050fde25a2.png,280,280,"[{'code': 'delivery_info_badge', 'placement': 'delivery_info', 'text': 'Nhận hàng tại cửa hàng', 'type': 'delivery_info_badge'}, {'code': 'authentic_brand', 'icon': 'https://salt.tikicdn.com/ts/tka/69/cf/22/1be823299ae34c7ddcd922e73abd4909.png', 'icon_height': 20, 'icon_width': 89, 'placement': 'under_product_image', 'type': 'icon_badge'}, {'code': 'installment', 'placement': 'under_rating', 'text': 'Trả góp', 'type': 'under_rating_text'}, {'code': 'option_color', 'placement': 'under_rating', 'text': 'Nhiều màu', 'type': 'under_rating_text'}, {'code': 'is_hero', 'icon': 'https://salt.tikicdn.com/ts/upload/64/be/d3/d012f9cb814e9e4e5123ece3ad7baa01.png', 'icon_height': 20, 'icon_width': 94, 'placement': 'under_product_image_2', 'type': 'icon_badge'}, {'code': 'brand_name', 'placement': 'above_product_name', 'text': 'HONDA', 'text_color': '#808089', 'type': 'text_above_product_name'}, {'arr_text': [{'value': '2 Màu'}], 'code': 'variant_count', 'placement': 'under_rating_v2', 'text_color': '#808089', 'type': 'text_box'}]",276113252,xe-may-honda-lead-2025-125cc-phien-ban-dac-biet-p276113248,xe-may-honda-lead-2025-125cc-phien-ban-dac-biet-p276113248.html?spid=276113252,True,False,554,"[{'impression_id': 'thanos-KaeaczYfgv43zAcB-WrHP82M6', 'metadata': {'astra_reward': 0, 'category': 8597, 'delivery_info_badge_text': 'Nhận hàng tại cửa hàng', 'delivery_zone': 'VN039006001', 'discount_rate': 2, 'flags': {'_v': 'filter_revamp'}, 'is_ad': 0, 'is_astra_plus': 0, 'is_official_store': 0, 'is_tikinow': 0, 'is_tikipro': 0, 'is_trusted_store': 0, 'mpid': 276113248, 'params': {'_v': 'filter_revamp', 'category': '8597', 'limit': '10', 'page': '1', 'sort': 'top_seller', 'urlKey': 'xe-may'}, 'position': 8, 'price': 45410000, 'quantity_sold': 45, 'rating': 5, 'request_id': 'KaeaczYfgv43zAcB', 'spid': 276113252, 'tiki_verified': 0}, 'checksum': ''}]"
7594101444409,Xe Máy Honda LEAD 2025 - 125cc Phiên Bản Cao Cấp,Honda,,38860000,0,40360000,1500000,4,5,3,0,29,https://salt.tikicdn.com/cache/280x280/ts/product/b8/8f/90/ba06dcc3cc8cd69fc79e3b424ce7696b.png,280,280,"[{'code': 'delivery_info_badge', 'placement': 'delivery_info', 'text': 'Nhận hàng tại cửa hàng', 'type': 'delivery_info_badge'}, {'code': 'authentic_brand', 'icon': 'https://salt.tikicdn.com/ts/tka/69/cf/22/1be823299ae34c7ddcd922e73abd4909.png', 'icon_height': 20, 'icon_width': 89, 'placement': 'under_product_image', 'type': 'icon_badge'}, {'code': 'installment', 'placement': 'under_rating', 'text': 'Trả góp', 'type': 'under_rating_text'}, {'code': 'option_color', 'placement': 'under_rating', 'text': 'Nhiều màu', 'type': 'under_rating_text'}, {'code': 'is_hero', 'icon': 'https://salt.tikicdn.com/ts/upload/64/be/d3/d012f9cb814e9e4e5123ece3ad7baa01.png', 'icon_height': 20, 'icon_width': 94, 'placement': 'under_product_image_2', 'type': 'icon_badge'}, {'code': 'brand_name', 'placement': 'above_product_name', 'text': 'HONDA', 'text_color': '#808089', 'type': 'text_above_product_name'}, {'arr_text': [{'value': '2 Màu'}], 'code': 'variant_count', 'placement': 'under_rating_v2', 'text_color': '#808089', 'type': 'text_box'}]",276103419,xe-may-honda-lead-2025-125cc-phien-ban-cao-cap-p276103415,xe-may-honda-lead-2025-125cc-phien-ban-cao-cap-p276103415.html?spid=276103419,True,False,554,"[{'impression_id': 'thanos-KaeaczYfgv43zAcB-fmbi6eri', 'metadata': {'astra_reward': 0, 'category': 8597, 'delivery_info_badge_text': 'Nhận hàng tại cửa hàng', 'delivery_zone': 'VN039006001', 'discount_rate': 1, 'flags': {'_v': 'filter_revamp'}, 'is_ad': 0, 'is_astra_plus': 0, 'is_official_store': 0, 'is_tikinow': 0, 'is_tikipro': 0, 'is_trusted_store': 0, 'mpid': 276103415, 'params': {'_v': 'filter_revamp', 'category': '8597', 'limit': '10', 'page': '1', 'sort': 'top_seller', 'urlKey': 'xe-may'}, 'position': 9, 'price': 40060000, 'quantity_sold': 29, 'rating': 5, 'request_id': 'KaeaczYfgv43zAcB', 'spid': 276103419, 'tiki_verified': 0}, 'checksum': ''}]"
4694191457067,Xe Máy Honda LEAD 2025 - 125cc Phiên Bản Tiêu Chuẩn,Honda,,37800000,0,39240000,1440000,4,5,3,0,9,https://salt.tikicdn.com/cache/280x280/ts/product/6d/5b/37/fca9eff949f949f63a7db7b40c47ca0a.png,280,280,"[{'code': 'delivery_info_badge', 'placement': 'delivery_info', 'text': 'Nhận hàng tại cửa hàng', 'type': 'delivery_info_badge'}, {'code': 'authentic_brand', 'icon': 'https://salt.tikicdn.com/ts/tka/69/cf/22/1be823299ae34c7ddcd922e73abd4909.png', 'icon_height': 20, 'icon_width': 89, 'placement': 'under_product_image', 'type': 'icon_badge'}, {'code': 'installment', 'placement': 'under_rating', 'text': 'Trả góp', 'type': 'under_rating_text'}, {'code': 'brand_name', 'placement': 'above_product_name', 'text': 'HONDA', 'text_color': '#808089', 'type': 'text_above_product_name'}]",276103408,xe-may-honda-lead-2025-125cc-phien-ban-tieu-chuan-p276103407,xe-may-honda-lead-2025-125cc-phien-ban-tieu-chuan-p276103407.html?spid=276103408,True,False,554,"[{'impression_id': 'thanos-KaeaczYfgv43zAcB-rCJPAc6P', 'metadata': {'astra_reward': 0, 'category': 8597, 'delivery_info_badge_text': 'Nhận hàng tại cửa hàng', 'delivery_zone': 'VN039006001', 'discount_rate': 1, 'flags': {'_v': 'filter_revamp'}, 'is_ad': 0, 'is_astra_plus': 0, 'is_official_store': 0, 'is_tikinow': 0, 'is_tikipro': 0, 'is_trusted_store': 0, 'mpid': 276103407, 'params': {'_v': 'filter_revamp', 'category': '8597', 'limit': '10', 'page': '1', 'sort': 'top_seller', 'urlKey': 'xe-may'}, 'position': 10, 'price': 38750000, 'quantity_sold': 9, 'rating': 5, 'request_id': 'KaeaczYfgv43zAcB', 'spid': 276103408, 'tiki_verified': 0}, 'checksum': ''}]"
